592	SMM4H2022bHXTL0Ja6HDnIFhw	ADE	54	86	addicted or build up a tolerance	10011655
593	SMM4H2022XUjs3ToXIUuuPnM5	ADE	43	57	feel like hell	10000173
594	SMM4H2022g2Py8dqhsFnVBxrJ	ADE	18	23	lupus	10040968
595	SMM4H2022XUhovRGqoBHShyEK	ADE	33	41	retarded	10021021
596	SMM4H202248K7mQEWd6l3y27p	ADE	24	32	skin dry	10042343
597	SMM4H2022STIxpNQKObdkKrx6	ADE	32	91	throw up before but humira has only made me really nauseous	10062355
598	SMM4H2022pw3S71y0sVuk3Fhp	ADE	31	37	burned	10012434
599	SMM4H2022kNVXhKcZYvBmOd3A	ADE	95	100	tired	10003552
600	SMM4H2022gLykMFrsQvUZ5qgA	ADE	130	144	sick and vomit	10015549
601	SMM4H2022AxMedOrC0zQWqua4	ADE	23	40	red circular rash	10061548
602	SMM4H2022o6vlXnlOaSQSoG5p	ADE	55	63	hangover	10001623
603	SMM4H2022xkR0wLIpfKmXsAEr	ADE	33	73	ability to concentrate and made me angry	10013496
604	SMM4H2022aJC0epwID2gLChLx	ADE	81	105	face starts breaking out	10064990
605	SMM4H2022HNpvoqKeDvkUtRWt	ADE	53	59	sleepy	10024690
606	SMM4H2022MaIRsGk3o2IYDEHx	ADE	33	39	shakes	10021789
607	SMM4H2022OIcJVS5Won4ppCl6	ADE	33	49	changed my brain	10034719
608	SMM4H2022pBlBh44g42J4IBiv	ADE	35	86	balk after the 24th tablet of the day my gag reflex	10081359
609	SMM4H2022omm2aJlpki8YOvkd	ADE	10	82	killing my leg tonight thanks for hitting the muscle and making me bleed	10064990
610	SMM4H20228dL2tRAxC5J7F8Xo	ADE	38	48	joint pain	10024453
611	SMM4H2022cvVqdUzXp9tJFrBT	ADE	2	13	can t sleep	10061613
612	SMM4H2022ywl5AvmQK8qzGQ5D	ADE	3	20	vision is blurred	10047571
613	SMM4H2022QjEFHmaVgNZEx3VC	ADE	87	117	weak af and your immune system	10037466
614	SMM4H2022NQRgRjhS0Kc3g9Ll	ADE	17	24	shaking	10061536
615	SMM4H2022BE81Rg1dPpMnmfhn	ADE	39	57	changes our bodies	10059005
616	SMM4H2022ogYsWAaKyFRCEMmA	ADE	60	68	headache	10043269
617	SMM4H2022hdOhGeHV91px3YqA	ADE	43	55	on the couch	10041247
618	SMM4H20223OKcEbScN85usZip	ADE	77	85	addicted	10067221
619	SMM4H2022I7IuUfJmMMlHLBlw	ADE	44	60	trouble sleeping	10049848
620	SMM4H2022UJizeQUO7p5ZrJ1u	ADE	139	183	withdrawals on top i ve managed to not sweat	10011655
621	SMM4H2022n86SIrU19dd29aj8	ADE	52	58	nausea	10066962
622	SMM4H2022XUkXOx7SmgkAjiAT	ADE	86	98	driest mouth	10057371
623	SMM4H2022bVI9QY1vLpUEy2h2	ADE	42	59	my heart beat all	10003674
624	SMM4H20229nx8rGpVNufE1xa0	ADE	48	54	drowsy	10036608
625	SMM4H2022NzX5g0yoTe7y8jzT	ADE	56	60	sick	10015549
626	SMM4H2022UmuYACyjFNTg0E1U	ADE	17	32	stomach hurting	10000087
627	SMM4H202269R6LOgttCYeurBL	ADE	0	123	pregabalin has made me twitch and have little muscle spasms, it has reduced pain but i think my twitch is drawing attention	10028347
628	SMM4H2022kvWRSghsCzy7ugp4	ADE	49	79	hurts soooo bad arthritisprobs	10016322
629	SMM4H2022URRAvirRnI5N1dtl	ADE	15	30	sleep paralysis	10061613
630	SMM4H202258ZSAXcBTPVlcAgE	ADE	43	70	horrible taste in his mouth	10013911
631	SMM4H20221VNBEox9oQkgcGW7	ADE	77	80	nod	10044302
632	SMM4H20228WDNxF2Azx6eQoca	ADE	42	50	allergic	10061557
633	SMM4H20221Z76UqwZfLyRPyzU	ADE	72	101	mouth taste like battery acid	10057371
634	SMM4H2022KLJbFODskPbJXjNN	ADE	105	117	not sleeping	10022437
635	SMM4H2022EP1zjMNzSpcaaibK	ADE	41	76	drunk sometimes i use to get spinny	10016330
636	SMM4H20220oUnNG4V4ADSYxzH	ADE	37	45	headache	10043269
637	SMM4H2022YQqnJH5iIdwJr0Dz	ADE	41	45	hell	10080326
638	SMM4H2022IMFLrSsDpkCIJwsd	ADE	4	20	albuterol making	10019742
